				VRZ	VRZ_BY	VRZ	1000	0			0	0	0																										HB		0	BAB	BAB-km												DZS	Adressen		Inselbus		Lokalbus	EAK	UZ 				Prinzip	Steuerung								der SST in															Rechts	Hoch	Höhe (ü. NN)	Koordinaten	nur bei Einbiegern			nur bei Abb.	zwischen-/ bei-As	und-AS	
				UZ	UZ_BY	UZ	1000	1			201	1																											HB		0		von	bis	Topographie	Bezeichnung	Location	Dist.	XHI	HI	LO 	IP-Adresse SM	Subnetzmaske	Port-Nr.(IP)	Zst.Nr.	FG	DE-Kanal	Port	Slave/SM	Slave	Kanal	ID	intern	Version	Typ	Anzeige		Bemerkungen 1	Bemerkungen 2	Bemerkungen 3	Typ	Bit	Projekt	Hers.	Fahrtrichtung										WVZ-Semantik (nur für PW)								neu 03/2015	von Richtung	von Str. Nr.	in Richtung	Str. in Richtg.			
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	231,000		Q 7	A 003 A 231,0	10857	89	2A	69	59	172.27.13.182	255.255.255.0	10000		4	107	222	2	4	9	027	26	TLS12	TLSoIP	b	2	WZG C erste Textzeile zwischen dem 2. ÜFS und 3. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 7	Wechselzeichengeber	A003A231,0			A003 A231,0	231,000	WVZ-C	#62#63#64#65#66#67#68#69#70#71#72#74#78#79#80#81#82#83#84#85#86#87#88#91#92#93#94#95#96#97#98#102#201#202#203#204#205#206#215#216		2		Süd/ West	UEFS2-UEFS3	9,326742271	49,952659493	324,681		Frankfurt		Würzburg		AS 62 Bessenbach/ Waldaschaff (Kr. Str. AB4) 	AS 63 Weibersbrunn (St 2308)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	231,000		Q 7	A 003 A 231,0	10857	89	2A	69	59	172.27.13.182	255.255.255.0	10000		4	36	222	2	4	10	027	26	TLS12	TLSoIP	b	2	WZG A für 3. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 7	Wechselzeichengeber	A003A231,0			A003 A231,0	231,000	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS3	9,326742271	49,952659493	324,681		Frankfurt		Würzburg		AS 62 Bessenbach/ Waldaschaff (Kr. Str. AB4) 	AS 63 Weibersbrunn (St 2308)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	230,980		Q 7	A 003 A 231,0	10857	89	2A	69	59	172.27.13.182	255.255.255.0	10000		6	1	222	2	32	1	027	26	TLS12	TLSoIP			Türkontakt (Typ48)			48		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q7	Türkontakt	A003A231,0			A003 A231,0	230,980						Süd/ West	Rechts	9,326582493	49,952799672	332,964		Frankfurt		Würzburg		AS 62 Bessenbach/ Waldaschaff (Kr. Str. AB4) 	AS 63 Weibersbrunn (St 2308)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	230,980		Q 7	A 003 A 231,0	10857	89	2A	69	59	172.27.13.182	255.255.255.0	10000		6	2	222	2	32	2	027	26	TLS12	TLSoIP			Stromversorgung (Typ51)			51		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q7	Stromversorgung	A003A231,0			A003 A231,0	230,980						Süd/ West	Rechts	9,326582493	49,952799672	332,964		Frankfurt		Würzburg		AS 62 Bessenbach/ Waldaschaff (Kr. Str. AB4) 	AS 63 Weibersbrunn (St 2308)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	230,980		Q 7	A 003 A 231,0	10857	89	2A	69	59	172.27.13.182	255.255.255.0	10000		6	3	222	2	32	3	027	26	TLS12	TLSoIP			Heizung (Typ52)			52		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q7	Heizung	A003A231,0			A003 A231,0	230,980						Süd/ West	Rechts	9,326582493	49,952799672	332,964		Frankfurt		Würzburg		AS 62 Bessenbach/ Waldaschaff (Kr. Str. AB4) 	AS 63 Weibersbrunn (St 2308)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	230,980		Q 7	A 003 A 231,0	10857	89	2A	69	59	172.27.13.182	255.255.255.0	10000		6	4	222	2	32	4	027	26	TLS12	TLSoIP			Temperaturüberwachung (Typ49)			49		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q7	Temperaturüberwachung	A003A231,0			A003 A231,0	230,980						Süd/ West	Rechts	9,326582493	49,952799672	332,964		Frankfurt		Würzburg		AS 62 Bessenbach/ Waldaschaff (Kr. Str. AB4) 	AS 63 Weibersbrunn (St 2308)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,410		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		3	61	222	3	4	1	027	26	TLS12	TLSoIP			Helligkeit HK  (DE-Typ 61)					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Helligkeitssensor (SST Q8)	Helligkeit	A003A231,0			A003 A232,4	232,410						Süd/ West	Rechts	9,326582493	49,952799672	332,964		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,410		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		4	193	222	3	4	0	027	26	TLS12	TLSoIP			Clusterkanal FG4					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Clusterkanal FG4 (SST Q8)	Cluster	A003A232,4			A003 A232,4	232,410						Süd/ West	Rechts	9,333421813	49,947570162	346,572		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,410		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		4	167	222	3	4	1	027	26	TLS12	TLSoIP	b	2	WZG A Bodentafel rechts in FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 8	Wechselzeichengeber	A003A232,4			A003 A232,4	232,410	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	Rechts	9,333536263	49,947508749	346,185		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,410		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		4	161	222	3	4	2	027	26	TLS12	TLSoIP	b	2	WZG B Bodentafel rechts in FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 8	Wechselzeichengeber	A003A232,4			A003 A232,4	232,410	WVZ-B	#1#4#8#9#31#32#51#52#53		1		Süd/ West	Rechts	9,333536263	49,947508749	346,185		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,410		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		4	163	222	3	4	3	027	26	TLS12	TLSoIP	b	2	WZG C erste Textzeile Bodentafel rechts der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 8	Wechselzeichengeber	A003A232,4			A003 A232,4	232,410	WVZ-C	#62#63#64#65#66#67#68#69#70#71#72#74#78#79#80#81#82#83#84#85#86#87#88#91#92#93#94#95#96#97#98#102#201#202#203#204#205#206#215#216		2		Süd/ West	Rechts	9,333536263	49,947508749	346,185		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,405		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		6	1	222	3	32	1	027	26	TLS12	TLSoIP			Türkontakt (Typ48)			48		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q8	Türkontakt	A003A232,4			A003 A232,4	232,405						Süd/ West	Rechts	9,333421813	49,947570162	346,572		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,405		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		6	2	222	3	32	2	027	26	TLS12	TLSoIP			Stromversorgung (Typ51)			51		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q8	Stromversorgung	A003A232,4			A003 A232,4	232,405						Süd/ West	Rechts	9,333421813	49,947570162	346,572		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,405		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		6	3	222	3	32	3	027	26	TLS12	TLSoIP			Heizung (Typ52)			52		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q8	Heizung	A003A232,4			A003 A232,4	232,405						Süd/ West	Rechts	9,333421813	49,947570162	346,572		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,405		Q 8	A 003 A 232,4	10856	6	2A	68	6	172.27.13.186	255.255.255.0	10000		6	4	222	3	32	4	027	26	TLS12	TLSoIP			Temperaturüberwachung (Typ49)			49		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q8	Temperaturüberwachung	A003A232,4			A003 A232,4	232,405						Süd/ West	Rechts	9,333421813	49,947570162	346,572		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		1	33	222	4	1	1	027	26	TLS12	TLSoIP			HFS FR Süd/West	Überkopfdetektor				Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ9 (Radar)	Messschleife	A003A233,0	MQ1 SW HFS	#A003A233,0	A003 A233,0	232,960						Süd/ West	HFS	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		1	34	222	4	1	2	027	26	TLS12	TLSoIP			1. ÜFS FR Süd/West	Überkopfdetektor				Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ9 (Radar)	Messschleife	A003A233,0	MQ1 SW HFS	#A003A233,0	A003 A233,0	232,960						Süd/ West	UEFS1	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		1	35	222	4	1	3	027	26	TLS12	TLSoIP			2. ÜFS FR Süd/West	Überkopfdetektor				Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ9 (Radar)	Messschleife	A003A233,0	MQ1 SW HFS	#A003A233,0	A003 A233,0	232,960						Süd/ West	UEFS2	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		1	36	222	4	1	4	027	26	TLS12	TLSoIP			3. ÜFS FR Süd/West	Überkopfdetektor				Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ9 (Radar)	Messschleife	A003A233,0	MQ1 SW HFS	#A003A233,0	A003 A233,0	232,960						Süd/ West	UEFS3	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		3	53	222	4	3	1	027	26	TLS12	TLSoIP			Niederschlagsintensität NI (DE-Typ 53)					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Niederschlagsintensität Ni (SST Q9)	Niederschlagsintensität	A003A233,0			A003 A233,0	232,960						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		3	71	222	4	3	2	027	26	TLS12	TLSoIP			Niederschlagsart NS (DE-Typ 71)					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Niederschlagsart NS (SST Q9)	Niederschlagsart	A003A233,0			A003 A233,0	232,960						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		3	48	222	4	3	3	027	26	TLS12	TLSoIP			Lufttemperatur LT (DE-Typ 48)					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Lufttemperatur LT (SST Q9)	Lufttemperatur	A003A233,0			A003 A233,0	232,960						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		3	55	222	4	3	4	027	26	TLS12	TLSoIP			Rel. Feuchte RLF (DE-Typ 55)					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Relative Luftfeuchte RLF (SST Q9)	Relative Luftfeuchte	A003A233,0			A003 A233,0	232,960						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		3	60	222	4	3	5	027	26	TLS12	TLSoIP			Sichtweite SW (DE-Typ 60)					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Sichtweitensensor SW  (SST Q9)	Sichtweite	A003A233,0			A003 A233,0	232,960						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		3	61	222	4	4	1	027	26	TLS12	TLSoIP			Helligkeit HK  (DE-Typ 61)					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Helligkeitssensor HK (SST Q9)	Helligkeit	A003A233,0			A003 A233,0	232,960						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	193	222	4	4	0	027	26	TLS12	TLSoIP			Clusterkanal FG4					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	Clusterkanal FG4 (SST Q9)	Cluster	A003A233,0			A003 A233,0	232,960						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	33	222	4	4	1	027	26	TLS12	TLSoIP	b	2	WZG A für HFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	HFS	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	97	222	4	4	2	027	26	TLS12	TLSoIP	b	2	WZG B zwischen dem HFS und 1. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-B	#1#4#8#9#31#32#51#52#53		1		Süd/ West	HFS-UEFS1	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	105	222	4	4	3	027	26	TLS12	TLSoIP	b	2	WZG C erste Textzeile zwischen dem HFS und 1. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-C	#62#63#64#65#66#67#68#69#70#71#72#74#78#79#80#81#82#83#84#85#86#87#88#91#92#93#94#95#96#97#98#102#201#202#203#204#205#206#215#216		2		Süd/ West	HFS-UEFS1	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	34	222	4	4	4	027	26	TLS12	TLSoIP	b	2	WZG A für 1. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS1	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	98	222	4	4	5	027	26	TLS12	TLSoIP	b	2	WZG B zwischen dem 1. ÜFS und 2. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-B	#1#4#8#9#31#32#51#52#53		1		Süd/ West	UEFS1-UEFS2	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	106	222	4	4	6	027	26	TLS12	TLSoIP	b	2	WZG C erste Textzeile zwischen dem 1. ÜFS und 2. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-C	#62#63#64#65#66#67#68#69#70#71#72#74#78#79#80#81#82#83#84#85#86#87#88#91#92#93#94#95#96#97#98#102#201#202#203#204#205#206#215#216		2		Süd/ West	UEFS1-UEFS2	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	35	222	4	4	7	027	26	TLS12	TLSoIP	b	2	WZG A für 2. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9 	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS2	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	99	222	4	4	8	027	26	TLS12	TLSoIP	b	2	WZG B zwischen dem 2. ÜFS und 3. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-B	#1#4#8#9#31#32#51#52#53		1		Süd/ West	UEFS2-UEFS3	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	107	222	4	4	9	027	26	TLS12	TLSoIP	b	2	WZG C erste Textzeile zwischen dem 2. ÜFS und 3. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-C	#62#63#64#65#66#67#68#69#70#71#72#74#78#79#80#81#82#83#84#85#86#87#88#91#92#93#94#95#96#97#98#102#201#202#203#204#205#206#215#216		2		Süd/ West	UEFS2-UEFS3	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,960		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		4	36	222	4	4	10	027	26	TLS12	TLSoIP	b	2	WZG A für 3. ÜFS der FR Süd/West					Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	AQ 9 	Wechselzeichengeber	A003A233,0			A003 A233,0	232,960	WVZ-A	#9#22#24#26#28#30#33#42#44#46#48#50#53#54#111#112#113#114		1		Süd/ West	UEFS3	9,339839944	49,943050165	370,630		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
																																						2014-09-13_SBA-UZ-A3AB-ErwKauppe-BA2_BasisV2-2-8-ave_v1.2_AIX.xls	UZ A3Aschaffenburg	Aktiv	X	A 3	232,940		Q 9	A 003 A 233,0	10856	18	2A	68	12	172.27.13.188	255.255.255.0	10000		6	1	222	4	32	1	027	26	TLS12	TLSoIP			Türkontakt (Typ48)			48		Erneuerung Kauppenaufstieg 2.BA	13	Würzburg	SST Q9	Türkontakt	A003A233,0			A003 A233,0	232,940						Süd/ West	Rechts	9,339678507	49,943203016	371,904		Frankfurt		Würzburg		AS 63 Weibersbrunn (St 2308)	AS 64 Rohrbrunn (B8)	
